user_id,step,event_date
350,App Install,12-03-2026
350,Signup,14-03-2026
350,KYC Verification,15-03-2026
350,First Transaction,16-03-2026
351,App Install,23-04-2026
352,App Install,05-06-2026
352,Signup,06-06-2026
352,KYC Verification,07-06-2026
352,First Transaction,08-06-2026
352,Loan Application,17-06-2026
352,Loan Approved,22-06-2026
353,App Install,10-05-2026
353,Signup,10-05-2026
353,KYC Verification,13-05-2026
353,First Transaction,15-05-2026
354,App Install,10-06-2026
354,Signup,12-06-2026
354,KYC Verification,13-06-2026
354,First Transaction,18-06-2026
355,App Install,26-05-2026
355,Signup,28-05-2026
356,App Install,18-04-2026
356,Signup,20-04-2026
357,App Install,08-06-2026
357,Signup,08-06-2026
357,KYC Verification,11-06-2026
357,First Transaction,16-06-2026
358,App Install,25-06-2026
359,App Install,15-06-2026
359,Signup,17-06-2026
360,App Install,05-07-2026
361,App Install,08-07-2026
361,Signup,08-07-2026
361,KYC Verification,11-07-2026
361,First Transaction,12-07-2026
361,Loan Application,24-07-2026
362,App Install,19-07-2026
362,Signup,21-07-2026
362,KYC Verification,22-07-2026
363,App Install,15-04-2026
364,App Install,12-07-2026
364,Signup,14-07-2026
365,App Install,26-05-2026
365,Signup,26-05-2026
365,KYC Verification,27-05-2026
365,First Transaction,29-05-2026
366,App Install,03-06-2026
366,Signup,03-06-2026
366,KYC Verification,06-06-2026
367,App Install,18-03-2026
367,Signup,20-03-2026
367,KYC Verification,22-03-2026
367,First Transaction,24-03-2026
368,App Install,13-05-2026
368,Signup,14-05-2026
368,KYC Verification,16-05-2026
368,First Transaction,17-05-2026
369,App Install,08-07-2026
369,Signup,09-07-2026
369,KYC Verification,10-07-2026
369,First Transaction,12-07-2026
370,App Install,09-04-2026
370,Signup,10-04-2026
370,KYC Verification,11-04-2026
371,App Install,13-06-2026
372,App Install,05-05-2026
372,Signup,06-05-2026
373,App Install,07-06-2026
373,Signup,07-06-2026
373,KYC Verification,08-06-2026
373,First Transaction,10-06-2026
374,App Install,18-05-2026
375,App Install,13-07-2026
375,Signup,15-07-2026
375,KYC Verification,16-07-2026
375,First Transaction,18-07-2026
375,Loan Application,21-07-2026
375,Loan Approved,22-07-2026
376,App Install,12-04-2026
376,Signup,13-04-2026
376,KYC Verification,13-04-2026
376,First Transaction,18-04-2026
376,Loan Application,26-04-2026
376,Loan Approved,27-04-2026
377,App Install,24-05-2026
377,Signup,26-05-2026
377,KYC Verification,26-05-2026
377,First Transaction,27-05-2026
378,App Install,11-06-2026
379,App Install,26-03-2026
379,Signup,27-03-2026
380,App Install,07-06-2026
380,Signup,08-06-2026
381,App Install,29-04-2026
381,Signup,30-04-2026
381,KYC Verification,30-04-2026
381,First Transaction,05-05-2026
382,App Install,15-05-2026
382,Signup,16-05-2026
382,KYC Verification,18-05-2026
382,First Transaction,19-05-2026
383,App Install,03-07-2026
383,Signup,05-07-2026
384,App Install,25-03-2026
384,Signup,26-03-2026
385,App Install,15-04-2026
385,Signup,16-04-2026
385,KYC Verification,18-04-2026
386,App Install,29-07-2026
387,App Install,07-06-2026
388,App Install,17-03-2026
388,Signup,19-03-2026
388,KYC Verification,22-03-2026
389,App Install,08-07-2026
389,Signup,09-07-2026
389,KYC Verification,09-07-2026
389,First Transaction,10-07-2026
390,App Install,12-03-2026
390,Signup,12-03-2026
390,KYC Verification,13-03-2026
391,App Install,16-06-2026
391,Signup,17-06-2026
391,KYC Verification,18-06-2026
391,First Transaction,19-06-2026
392,App Install,14-04-2026
393,App Install,25-07-2026
394,App Install,16-04-2026
395,App Install,01-07-2026
395,Signup,01-07-2026
395,KYC Verification,02-07-2026
395,First Transaction,04-07-2026
395,Loan Application,16-07-2026
395,Loan Approved,22-07-2026
396,App Install,18-05-2026
397,App Install,21-03-2026
398,App Install,20-07-2026
399,App Install,01-07-2026
399,Signup,03-07-2026
400,App Install,23-06-2026
401,App Install,02-06-2026
401,Signup,02-06-2026
401,KYC Verification,04-06-2026
401,First Transaction,05-06-2026
402,App Install,15-03-2026
402,Signup,16-03-2026
402,KYC Verification,18-03-2026
402,First Transaction,21-03-2026
403,App Install,20-04-2026
403,Signup,20-04-2026
403,KYC Verification,22-04-2026
403,First Transaction,23-04-2026
403,Loan Application,27-04-2026
404,App Install,31-07-2026
404,Signup,31-07-2026
404,KYC Verification,01-08-2026
405,App Install,20-04-2026
406,App Install,18-04-2026
406,Signup,19-04-2026
406,KYC Verification,20-04-2026
406,First Transaction,23-04-2026
407,App Install,13-05-2026
407,Signup,15-05-2026
407,KYC Verification,16-05-2026
407,First Transaction,20-05-2026
407,Loan Application,25-05-2026
407,Loan Approved,31-05-2026
408,App Install,19-04-2026
409,App Install,21-04-2026
409,Signup,21-04-2026
409,KYC Verification,24-04-2026
409,First Transaction,27-04-2026
410,App Install,12-04-2026
411,App Install,22-04-2026
411,Signup,23-04-2026
411,KYC Verification,23-04-2026
412,App Install,03-06-2026
412,Signup,05-06-2026
413,App Install,05-05-2026
414,App Install,22-04-2026
414,Signup,23-04-2026
414,KYC Verification,25-04-2026
415,App Install,04-03-2026
415,Signup,05-03-2026
415,KYC Verification,06-03-2026
415,First Transaction,07-03-2026
415,Loan Application,20-03-2026
415,Loan Approved,22-03-2026
416,App Install,06-04-2026
417,App Install,27-04-2026
417,Signup,29-04-2026
417,KYC Verification,30-04-2026
417,First Transaction,01-05-2026
417,Loan Application,06-05-2026
417,Loan Approved,11-05-2026
418,App Install,08-04-2026
418,Signup,09-04-2026
418,KYC Verification,11-04-2026
419,App Install,13-07-2026
419,Signup,15-07-2026
419,KYC Verification,16-07-2026
419,First Transaction,17-07-2026
419,Loan Application,31-07-2026
419,Loan Approved,05-08-2026
420,App Install,02-05-2026
421,App Install,05-06-2026
421,Signup,06-06-2026
421,KYC Verification,06-06-2026
421,First Transaction,07-06-2026
422,App Install,13-05-2026
422,Signup,14-05-2026
422,KYC Verification,15-05-2026
422,First Transaction,16-05-2026
423,App Install,28-06-2026
423,Signup,30-06-2026
423,KYC Verification,02-07-2026
423,First Transaction,05-07-2026
424,App Install,01-05-2026
424,Signup,02-05-2026
424,KYC Verification,05-05-2026
424,First Transaction,08-05-2026
424,Loan Application,13-05-2026
424,Loan Approved,16-05-2026
425,App Install,29-04-2026
426,App Install,23-06-2026
426,Signup,24-06-2026
426,KYC Verification,26-06-2026
426,First Transaction,30-06-2026
426,Loan Application,10-07-2026
426,Loan Approved,12-07-2026
427,App Install,11-05-2026
427,Signup,12-05-2026
427,KYC Verification,14-05-2026
427,First Transaction,18-05-2026
428,App Install,15-03-2026
429,App Install,10-04-2026
429,Signup,11-04-2026
429,KYC Verification,13-04-2026
429,First Transaction,16-04-2026
430,App Install,16-03-2026
431,App Install,17-06-2026
431,Signup,17-06-2026
431,KYC Verification,18-06-2026
431,First Transaction,19-06-2026
431,Loan Application,01-07-2026
431,Loan Approved,05-07-2026
432,App Install,30-05-2026
432,Signup,30-05-2026
432,KYC Verification,31-05-2026
432,First Transaction,05-06-2026
433,App Install,24-06-2026
434,App Install,18-07-2026
434,Signup,18-07-2026
434,KYC Verification,19-07-2026
435,App Install,30-05-2026
436,App Install,26-06-2026
436,Signup,28-06-2026
437,App Install,27-03-2026
437,Signup,29-03-2026
438,App Install,18-05-2026
438,Signup,18-05-2026
439,App Install,14-04-2026
440,App Install,08-07-2026
440,Signup,09-07-2026
441,App Install,25-07-2026
441,Signup,27-07-2026
441,KYC Verification,29-07-2026
441,First Transaction,01-08-2026
441,Loan Application,12-08-2026
442,App Install,27-07-2026
442,Signup,28-07-2026
442,KYC Verification,29-07-2026
442,First Transaction,31-07-2026
442,Loan Application,08-08-2026
443,App Install,05-06-2026
443,Signup,06-06-2026
444,App Install,11-07-2026
445,App Install,23-05-2026
445,Signup,25-05-2026
446,App Install,12-04-2026
447,App Install,21-05-2026
447,Signup,22-05-2026
447,KYC Verification,24-05-2026
447,First Transaction,25-05-2026
448,App Install,21-05-2026
448,Signup,21-05-2026
448,KYC Verification,23-05-2026
449,App Install,16-06-2026
449,Signup,16-06-2026
449,KYC Verification,18-06-2026
449,First Transaction,19-06-2026
449,Loan Application,30-06-2026
450,App Install,28-05-2026
450,Signup,29-05-2026
450,KYC Verification,29-05-2026
450,First Transaction,02-06-2026
451,App Install,14-03-2026
452,App Install,24-05-2026
452,Signup,25-05-2026
452,KYC Verification,26-05-2026
453,App Install,30-05-2026
454,App Install,20-03-2026
454,Signup,20-03-2026
455,App Install,07-04-2026
455,Signup,09-04-2026
455,KYC Verification,09-04-2026
456,App Install,03-05-2026
456,Signup,03-05-2026
457,App Install,01-05-2026
457,Signup,01-05-2026
457,KYC Verification,03-05-2026
458,App Install,25-03-2026
458,Signup,27-03-2026
458,KYC Verification,29-03-2026
459,App Install,01-06-2026
460,App Install,18-07-2026
461,App Install,24-05-2026
461,Signup,25-05-2026
461,KYC Verification,25-05-2026
461,First Transaction,28-05-2026
462,App Install,12-05-2026
462,Signup,14-05-2026
462,KYC Verification,16-05-2026
462,First Transaction,17-05-2026
462,Loan Application,20-05-2026
462,Loan Approved,23-05-2026
463,App Install,31-07-2026
463,Signup,01-08-2026
464,App Install,18-07-2026
464,Signup,19-07-2026
464,KYC Verification,22-07-2026
464,First Transaction,25-07-2026
465,App Install,17-05-2026
465,Signup,18-05-2026
465,KYC Verification,21-05-2026
466,App Install,22-04-2026
466,Signup,24-04-2026
467,App Install,30-04-2026
467,Signup,02-05-2026
468,App Install,12-05-2026
468,Signup,13-05-2026
468,KYC Verification,15-05-2026
468,First Transaction,20-05-2026
469,App Install,11-05-2026
469,Signup,13-05-2026
469,KYC Verification,15-05-2026
469,First Transaction,19-05-2026
470,App Install,27-03-2026
470,Signup,28-03-2026
471,App Install,23-03-2026
471,Signup,25-03-2026
471,KYC Verification,25-03-2026
472,App Install,26-03-2026
472,Signup,26-03-2026
472,KYC Verification,28-03-2026
472,First Transaction,31-03-2026
473,App Install,16-03-2026
473,Signup,17-03-2026
474,App Install,05-03-2026
474,Signup,06-03-2026
475,App Install,21-06-2026
475,Signup,22-06-2026
475,KYC Verification,23-06-2026
476,App Install,02-05-2026
477,App Install,14-06-2026
477,Signup,15-06-2026
477,KYC Verification,15-06-2026
478,App Install,22-03-2026
478,Signup,23-03-2026
478,KYC Verification,23-03-2026
479,App Install,28-03-2026
479,Signup,30-03-2026
480,App Install,01-04-2026
480,Signup,02-04-2026
481,App Install,30-03-2026
481,Signup,01-04-2026
481,KYC Verification,04-04-2026
481,First Transaction,05-04-2026
482,App Install,25-05-2026
483,App Install,11-04-2026
483,Signup,11-04-2026
484,App Install,29-06-2026
484,Signup,30-06-2026
484,KYC Verification,02-07-2026
485,App Install,01-06-2026
485,Signup,02-06-2026
485,KYC Verification,04-06-2026
485,First Transaction,06-06-2026
486,App Install,31-03-2026
486,Signup,02-04-2026
487,App Install,13-06-2026
487,Signup,15-06-2026
487,KYC Verification,17-06-2026
487,First Transaction,19-06-2026
488,App Install,23-07-2026
489,App Install,07-06-2026
490,App Install,19-06-2026
490,Signup,21-06-2026
490,KYC Verification,23-06-2026
490,First Transaction,24-06-2026
490,Loan Application,02-07-2026
490,Loan Approved,04-07-2026
491,App Install,02-03-2026
492,App Install,22-06-2026
492,Signup,24-06-2026
492,KYC Verification,24-06-2026
492,First Transaction,25-06-2026
493,App Install,20-05-2026
493,Signup,21-05-2026
494,App Install,01-03-2026
494,Signup,03-03-2026
494,KYC Verification,04-03-2026
494,First Transaction,07-03-2026
495,App Install,30-03-2026
495,Signup,01-04-2026
495,KYC Verification,04-04-2026
496,App Install,29-03-2026
496,Signup,30-03-2026
497,App Install,13-07-2026
497,Signup,14-07-2026
497,KYC Verification,16-07-2026
497,First Transaction,18-07-2026
498,App Install,06-03-2026
499,App Install,19-04-2026
500,App Install,10-05-2026
500,Signup,11-05-2026
501,App Install,23-07-2026
501,Signup,24-07-2026
501,KYC Verification,24-07-2026
501,First Transaction,26-07-2026
501,Loan Application,03-08-2026
501,Loan Approved,04-08-2026
502,App Install,08-04-2026
502,Signup,09-04-2026
502,KYC Verification,09-04-2026
502,First Transaction,11-04-2026
503,App Install,05-04-2026
503,Signup,05-04-2026
503,KYC Verification,08-04-2026
504,App Install,08-04-2026
504,Signup,08-04-2026
504,KYC Verification,09-04-2026
504,First Transaction,10-04-2026
505,App Install,23-07-2026
505,Signup,24-07-2026
505,KYC Verification,26-07-2026
505,First Transaction,31-07-2026
506,App Install,06-04-2026
506,Signup,06-04-2026
506,KYC Verification,06-04-2026
506,First Transaction,10-04-2026
506,Loan Application,18-04-2026
506,Loan Approved,23-04-2026
507,App Install,28-06-2026
508,App Install,06-06-2026
508,Signup,08-06-2026
509,App Install,25-07-2026
510,App Install,14-04-2026
511,App Install,08-03-2026
512,App Install,22-03-2026
513,App Install,25-03-2026
513,Signup,26-03-2026
513,KYC Verification,26-03-2026
513,First Transaction,29-03-2026
514,App Install,27-05-2026
514,Signup,29-05-2026
514,KYC Verification,01-06-2026
514,First Transaction,02-06-2026
514,Loan Application,04-06-2026
514,Loan Approved,09-06-2026
515,App Install,05-04-2026
515,Signup,06-04-2026
516,App Install,24-03-2026
517,App Install,11-07-2026
517,Signup,13-07-2026
517,KYC Verification,15-07-2026
517,First Transaction,19-07-2026
518,App Install,28-06-2026
518,Signup,28-06-2026
518,KYC Verification,01-07-2026
518,First Transaction,05-07-2026
519,App Install,26-07-2026
519,Signup,27-07-2026
519,KYC Verification,28-07-2026
520,App Install,06-04-2026
520,Signup,06-04-2026
520,KYC Verification,07-04-2026
520,First Transaction,09-04-2026
521,App Install,17-06-2026
521,Signup,18-06-2026
521,KYC Verification,18-06-2026
521,First Transaction,23-06-2026
521,Loan Application,27-06-2026
521,Loan Approved,30-06-2026
522,App Install,09-03-2026
523,App Install,28-06-2026
523,Signup,30-06-2026
523,KYC Verification,02-07-2026
524,App Install,07-07-2026
524,Signup,09-07-2026
524,KYC Verification,12-07-2026
525,App Install,20-06-2026
525,Signup,20-06-2026
525,KYC Verification,22-06-2026
525,First Transaction,23-06-2026
526,App Install,03-05-2026
526,Signup,03-05-2026
526,KYC Verification,04-05-2026
526,First Transaction,08-05-2026
527,App Install,05-05-2026
527,Signup,06-05-2026
528,App Install,02-03-2026
528,Signup,03-03-2026
528,KYC Verification,05-03-2026
528,First Transaction,10-03-2026
529,App Install,09-03-2026
530,App Install,14-07-2026
530,Signup,15-07-2026
530,KYC Verification,17-07-2026
530,First Transaction,22-07-2026
531,App Install,01-04-2026
531,Signup,01-04-2026
532,App Install,10-04-2026
532,Signup,10-04-2026
532,KYC Verification,12-04-2026
533,App Install,20-07-2026
534,App Install,14-04-2026
535,App Install,22-04-2026
535,Signup,23-04-2026
536,App Install,21-06-2026
537,App Install,02-06-2026
538,App Install,27-03-2026
538,Signup,28-03-2026
539,App Install,03-06-2026
539,Signup,04-06-2026
539,KYC Verification,05-06-2026
539,First Transaction,08-06-2026
540,App Install,01-07-2026
541,App Install,12-07-2026
541,Signup,13-07-2026
542,App Install,20-04-2026
542,Signup,22-04-2026
543,App Install,28-04-2026
543,Signup,30-04-2026
543,KYC Verification,01-05-2026
543,First Transaction,03-05-2026
544,App Install,29-03-2026
544,Signup,30-03-2026
544,KYC Verification,01-04-2026
545,App Install,25-03-2026
545,Signup,27-03-2026
545,KYC Verification,28-03-2026
545,First Transaction,29-03-2026
546,App Install,03-06-2026
546,Signup,05-06-2026
546,KYC Verification,06-06-2026
546,First Transaction,10-06-2026
547,App Install,23-05-2026
547,Signup,24-05-2026
548,App Install,27-05-2026
548,Signup,28-05-2026
549,App Install,05-04-2026
550,App Install,23-06-2026
550,Signup,24-06-2026
550,KYC Verification,26-06-2026
550,First Transaction,29-06-2026
550,Loan Application,11-07-2026
551,App Install,16-07-2026
551,Signup,17-07-2026
552,App Install,19-03-2026
553,App Install,24-05-2026
553,Signup,25-05-2026
553,KYC Verification,28-05-2026
554,App Install,18-04-2026
554,Signup,18-04-2026
554,KYC Verification,21-04-2026
554,First Transaction,22-04-2026
555,App Install,06-06-2026
556,App Install,11-04-2026
556,Signup,12-04-2026
557,App Install,05-03-2026
558,App Install,23-07-2026
558,Signup,23-07-2026
558,KYC Verification,25-07-2026
559,App Install,16-04-2026
559,Signup,16-04-2026
560,App Install,15-06-2026
560,Signup,17-06-2026
561,App Install,27-04-2026
561,Signup,29-04-2026
561,KYC Verification,29-04-2026
561,First Transaction,02-05-2026
561,Loan Application,13-05-2026
561,Loan Approved,19-05-2026
562,App Install,03-03-2026
562,Signup,04-03-2026
562,KYC Verification,06-03-2026
562,First Transaction,08-03-2026
563,App Install,19-07-2026
563,Signup,20-07-2026
563,KYC Verification,22-07-2026
563,First Transaction,23-07-2026
564,App Install,23-07-2026
564,Signup,25-07-2026
564,KYC Verification,26-07-2026
564,First Transaction,31-07-2026
564,Loan Application,03-08-2026
564,Loan Approved,05-08-2026
565,App Install,11-06-2026
565,Signup,12-06-2026
566,App Install,09-06-2026
566,Signup,10-06-2026
567,App Install,01-08-2026
567,Signup,02-08-2026
567,KYC Verification,03-08-2026
567,First Transaction,08-08-2026
568,App Install,28-06-2026
568,Signup,30-06-2026
569,App Install,11-05-2026
570,App Install,31-05-2026
570,Signup,02-06-2026
570,KYC Verification,03-06-2026
570,First Transaction,05-06-2026
571,App Install,27-07-2026
571,Signup,28-07-2026
571,KYC Verification,29-07-2026
571,First Transaction,02-08-2026
572,App Install,07-03-2026
573,App Install,04-05-2026
574,App Install,13-03-2026
574,Signup,15-03-2026
574,KYC Verification,16-03-2026
574,First Transaction,21-03-2026
575,App Install,10-04-2026
575,Signup,10-04-2026
575,KYC Verification,12-04-2026
576,App Install,22-06-2026
576,Signup,22-06-2026
577,App Install,21-07-2026
578,App Install,26-07-2026
578,Signup,28-07-2026
